h,split,model,pred,actual,err
12,2021-03,Random forest,2.4920879376912355,17.76863246183744,15.276544524146207
12,2021-03,Gradient boosting,2.3113665101476943,17.76863246183744,15.457265951689747
12,2021-05,Random walk (no change),0.0,17.062116988326892,17.062116988326892
12,2021-05,Drift (24m mean),8.293191990146935,17.062116988326892,8.768924998179957
12,2021-05,"ARIMA(1,1,1)",6.931103562205408,17.062116988326892,10.131013426121484
12,2021-05,Ridge,5.834144086028333,17.062116988326892,11.227972902298559
12,2021-05,SVR (RBF),1.852436978198239,17.062116988326892,15.209680010128652
12,2021-05,Random forest,5.564643731443112,17.062116988326892,11.49747325688378
12,2021-05,Gradient boosting,10.982115972216079,17.062116988326892,6.080001016110813
12,2021-07,Random walk (no change),0.0,15.445425400444623,15.445425400444623
12,2021-07,Drift (24m mean),9.662170589361446,15.445425400444623,5.783254811083177
12,2021-07,"ARIMA(1,1,1)",12.325428348715263,15.445425400444623,3.11999705172936
12,2021-07,Ridge,5.746435649988885,15.445425400444623,9.698989750455738
12,2021-07,SVR (RBF),2.0572799051038078,15.445425400444623,13.388145495340815
12,2021-07,Random forest,11.460895346851878,15.445425400444623,3.9845300535927457
12,2021-07,Gradient boosting,11.005477100401745,15.445425400444623,4.439948300042879
12,2021-09,Random walk (no change),0.0,12.625124770591967,12.625124770591967
12,2021-09,Drift (24m mean),10.843429751603866,12.625124770591967,1.781695018988101
12,2021-09,"ARIMA(1,1,1)",10.6130131419863,12.625124770591967,2.012111628605666
12,2021-09,Ridge,10.951557844389004,12.625124770591967,1.6735669262029624
12,2021-09,SVR (RBF),2.4978984357552134,12.625124770591967,10.127226334836752
12,2021-09,Random forest,13.306434351434195,12.625124770591967,-0.6813095808422283
12,2021-09,Gradient boosting,12.392767198605881,12.625124770591967,0.23235757198608553
12,2021-11,Random walk (no change),0.0,11.530456580290416,11.530456580290416
12,2021-11,Drift (24m mean),11.755798294654545,11.530456580290416,-0.22534171436412898
12,2021-11,"ARIMA(1,1,1)",11.792848332018593,11.530456580290416,-0.2623917517281775
12,2021-11,Ridge,9.536614699441822,11.530456580290416,1.9938418808485938
12,2021-11,SVR (RBF),3.2320853186863743,11.530456580290416,8.298371261604041
12,2021-11,Random forest,13.87038856186074,11.530456580290416,-2.3399319815703237
12,2021-11,Gradient boosting,12.972302758856841,11.530456580290416,-1.4418461785664256
12,2022-01,Random walk (no change),0.0,9.50886436576659,9.50886436576659
12,2022-01,Drift (24m mean),12.519603214067692,9.50886436576659,-3.010738848301102
12,2022-01,"ARIMA(1,1,1)",8.03417773491077,9.50886436576659,1.4746866308558193
12,2022-01,Ridge,7.901217938030012,9.50886436576659,1.6076464277365776
12,2022-01,SVR (RBF),2.7880799095352007,9.50886436576659,6.720784456231389
12,2022-01,Random forest,13.110273760930264,9.50886436576659,-3.6014093951636745
12,2022-01,Gradient boosting,12.254083916915748,9.50886436576659,-2.745219551149159
12,2022-03,Random walk (no change),0.0,7.58294233154988,7.58294233154988
12,2022-03,Drift (24m mean),13.039055579185119,7.58294233154988,-5.456113247635239
12,2022-03,"ARIMA(1,1,1)",12.303918920246701,7.58294233154988,-4.720976588696821
12,2022-03,Ridge,12.276708942637903,7.58294233154988,-4.693766611088023
12,2022-03,SVR (RBF),3.8232385956197437,7.58294233154988,3.7597037359301364
12,2022-03,Random forest,11.585018859460668,7.58294233154988,-4.002076527910788
12,2022-03,Gradient boosting,11.676380599673461,7.58294233154988,-4.093438268123581
12,2022-05,Random walk (no change),0.0,5.393052203053772,5.393052203053772
12,2022-05,Drift (24m mean),13.232793542205734,5.393052203053772,-7.839741339151962
12,2022-05,"ARIMA(1,1,1)",13.241004282354936,5.393052203053772,-7.847952079301164
12,2022-05,Ridge,9.743335834822275,5.393052203053772,-4.350283631768503
12,2022-05,SVR (RBF),4.502479105372665,5.393052203053772,0.8905730976811066
12,2022-05,Random forest,9.860239787463271,5.393052203053772,-4.4671875844094995
12,2022-05,Gradient boosting,8.69570277121817,5.393052203053772,-3.302650568164397
12,2022-07,Random walk (no change),0.0,6.478171941512345,6.478171941512345
12,2022-07,Drift (24m mean),12.945147192931785,6.478171941512345,-6.46697525141944
12,2022-07,"ARIMA(1,1,1)",10.654976893075627,6.478171941512345,-4.176804951563282
12,2022-07,Ridge,7.876290203872708,6.478171941512345,-1.398118262360363
12,2022-07,SVR (RBF),4.4296915429681345,6.478171941512345,2.0484803985442106
12,2022-07,Random forest,4.33393766257277,6.478171941512345,2.1442342789395754
12,2022-07,Gradient boosting,3.251178731547574,6.478171941512345,3.226993209964771
12,2022-09,Random walk (no change),0.0,6.046655081668018,6.046655081668018
12,2022-09,Drift (24m mean),12.536797979490286,6.046655081668018,-6.490142897822269
12,2022-09,"ARIMA(1,1,1)",6.149491315505543,6.046655081668018,-0.10283623383752527
12,2022-09,Ridge,8.215820833958405,6.046655081668018,-2.1691657522903878
12,2022-09,SVR (RBF),4.548199012376839,6.046655081668018,1.4984560692911781
12,2022-09,Random forest,2.333837215763119,6.046655081668018,3.7128178659048987
12,2022-09,Gradient boosting,3.1969960909726995,6.046655081668018,2.849658990695318
12,2022-11,Random walk (no change),0.0,5.370443922869894,5.370443922869894
12,2022-11,Drift (24m mean),11.866004120197067,5.370443922869894,-6.495560197327173
12,2022-11,"ARIMA(1,1,1)",-0.2472892342676687,5.370443922869894,5.617733157137563
12,2022-11,Ridge,11.559683048868388,5.370443922869894,-6.189239125998494
12,2022-11,SVR (RBF),4.780865769792133,5.370443922869894,0.5895781530777615
12,2022-11,Random forest,5.0563580174673195,5.370443922869894,0.31408590540257464
12,2022-11,Gradient boosting,4.568245884818804,5.370443922869894,0.80219803805109
12,2023-01,Random walk (no change),0.0,5.119326936122581,5.119326936122581
12,2023-01,Drift (24m mean),10.996053536885748,5.119326936122581,-5.876726600763167
12,2023-01,"ARIMA(1,1,1)",4.212147574266794,5.119326936122581,0.9071793618557873
12,2023-01,Ridge,5.8073549523762145,5.119326936122581,-0.6880280162536332
12,2023-01,SVR (RBF),4.541439984055114,5.119326936122581,0.577886952067467
12,2023-01,Random forest,5.139719284806677,5.119326936122581,-0.020392348684096007
12,2023-01,Gradient boosting,4.417417402484014,5.119326936122581,0.7019095336385677
12,2023-03,Random walk (no change),0.0,3.955255621088627,3.955255621088627
12,2023-03,Drift (24m mean),9.994267748669534,3.955255621088627,-6.039012127580907
12,2023-03,"ARIMA(1,1,1)",3.848088675034262,3.955255621088627,0.10716694605436494
12,2023-03,Ridge,5.169093124137406,3.955255621088627,-1.2138375030487794
12,2023-03,SVR (RBF),4.582158855008908,3.955255621088627,-0.6269032339202809
12,2023-03,Random forest,5.051722284758569,3.955255621088627,-1.0964666636699425
12,2023-03,Gradient boosting,4.871360009859076,3.955255621088627,-0.9161043887704494
12,2023-05,Random walk (no change),0.0,4.102567995553352,4.102567995553352
12,2023-05,Drift (24m mean),8.843153011940467,4.102567995553352,-4.740585016387115
12,2023-05,"ARIMA(1,1,1)",4.078378493121761,4.102567995553352,0.024189502431591237
12,2023-05,Ridge,3.5775770309813724,4.102567995553352,0.5249909645719799
12,2023-05,SVR (RBF),3.381744171862773,4.102567995553352,0.7208238236905791
12,2023-05,Random forest,5.3451005688114055,4.102567995553352,-1.2425325732580532
12,2023-05,Gradient boosting,5.677245113053434,4.102567995553352,-1.574677117500082
12,2023-07,Random walk (no change),0.0,1.999105081026542,1.999105081026542
12,2023-07,Drift (24m mean),7.763190595876005,1.999105081026542,-5.764085514849463
12,2023-07,"ARIMA(1,1,1)",1.2141685108479692,1.999105081026542,0.7849365701785729
12,2023-07,Ridge,7.900451360568164,1.999105081026542,-5.901346279541622
12,2023-07,SVR (RBF),4.401475069250289,1.999105081026542,-2.4023699882237466
12,2023-07,Random forest,7.610970774570485,1.999105081026542,-5.611865693543943
12,2023-07,Gradient boosting,9.082053988751127,1.999105081026542,-7.082948907724585
12,2023-09,Random walk (no change),0.0,2.1751882526661603,2.1751882526661603
12,2023-09,Drift (24m mean),6.642663902591164,2.1751882526661603,-4.467475649925004
12,2023-09,"ARIMA(1,1,1)",7.766557065061477,2.1751882526661603,-5.5913688123953165
12,2023-09,Ridge,4.4051657997976825,2.1751882526661603,-2.229977547131522
12,2023-09,SVR (RBF),3.250499063553521,2.1751882526661603,-1.0753108108873608
12,2023-09,Random forest,3.287925226539252,2.1751882526661603,-1.1127369738730915
12,2023-09,Gradient boosting,2.3202782094950125,2.1751882526661603,-0.14508995682885217
12,2023-11,Random walk (no change),0.0,1.6119817681532922,1.6119817681532922
12,2023-11,Drift (24m mean),5.771835859430682,1.6119817681532922,-4.159854091277389
12,2023-11,"ARIMA(1,1,1)",2.237231237405183,1.6119817681532922,-0.6252494692518908
12,2023-11,Ridge,3.3113159056175165,1.6119817681532922,-1.6993341374642243
12,2023-11,SVR (RBF),2.8113140131465832,1.6119817681532922,-1.199332244993291
12,2023-11,Random forest,4.086258717580621,1.6119817681532922,-2.4742769494273285
12,2023-11,Gradient boosting,5.203169885254826,1.6119817681532922,-3.5911881171015336
12,2024-01,Random walk (no change),0.0,1.51432745633997,1.51432745633997
12,2024-01,Drift (24m mean),4.945296291752587,1.51432745633997,-3.4309688354126173
12,2024-01,"ARIMA(1,1,1)",2.0095929225703912,1.51432745633997,-0.4952654662304212
12,2024-01,Ridge,2.0604580045054526,1.51432745633997,-0.5461305481654826
12,2024-01,SVR (RBF),3.175746877884986,1.51432745633997,-1.6614194215450162
12,2024-01,Random forest,3.3225378233615004,1.51432745633997,-1.8082103670215304
12,2024-01,Gradient boosting,2.6636040323570986,1.51432745633997,-1.1492765760171286
12,2024-03,Random walk (no change),0.0,3.3518597063197486,3.3518597063197486
12,2024-03,Drift (24m mean),4.279084882633703,3.3518597063197486,-0.9272251763139545
12,2024-03,"ARIMA(1,1,1)",1.565716489426336,3.3518597063197486,1.7861432168934126
12,2024-03,Ridge,2.2602566774314896,3.3518597063197486,1.091603028888259
12,2024-03,SVR (RBF),2.048356449521692,3.3518597063197486,1.3035032567980567
12,2024-03,Random forest,3.540836567591949,3.3518597063197486,-0.18897686127220048
12,2024-03,Gradient boosting,3.47782838004834,3.3518597063197486,-0.12596867372859144
12,2024-05,Random walk (no change),0.0,6.328922392496672,6.328922392496672
12,2024-05,Drift (24m mean),3.9264946638645255,6.328922392496672,2.4024277286321465
12,2024-05,"ARIMA(1,1,1)",0.8552306331450836,6.328922392496672,5.473691759351588
12,2024-05,Ridge,3.437127735111871,6.328922392496672,2.891794657384801
12,2024-05,SVR (RBF),2.8812373241306535,6.328922392496672,3.4476850683660185
12,2024-05,Random forest,3.4740012327871277,6.328922392496672,2.8549211597095443
12,2024-05,Gradient boosting,4.20641446464974,6.328922392496672,2.1225079278469323
12,2024-07,Random walk (no change),0.0,8.49679277234916,8.49679277234916
12,2024-07,Drift (24m mean),4.0044838463181,8.49679277234916,4.49230892603106
12,2024-07,"ARIMA(1,1,1)",1.4282338881455416,8.49679277234916,7.068558884203618
12,2024-07,Ridge,6.1125103878763944,8.49679277234916,2.3842823844727654
12,2024-07,SVR (RBF),3.0504887081266703,8.49679277234916,5.44630406422249
12,2024-07,Random forest,4.394912305486466,8.49679277234916,4.101880466862694
12,2024-07,Gradient boosting,4.47530399908681,8.49679277234916,4.02148877326235
